CAT,3120,9380,0,DOG,det är 24.96% en kat och 75.04% en hund
CAT,9609,2891,0,CAT,det är 76.87% en kat och 23.13% en hund
CAT,5845,6655,0,DOG,det är 46.76% en kat och 53.24% en hund
CAT,9910,2590,0,CAT,det är 79.28% en kat och 20.72% en hund
CAT,8534,3966,0,CAT,det är 68.27% en kat och 31.73% en hund
CAT,1028,11472,0,DOG,det är 8.22% en kat och 91.78% en hund
CAT,2575,9925,0,DOG,det är 20.60% en kat och 79.40% en hund
CAT,5534,6966,0,DOG,det är 44.27% en kat och 55.73% en hund
CAT,8123,4377,0,CAT,det är 64.98% en kat och 35.02% en hund
CAT,9475,3025,0,CAT,det är 75.80% en kat och 24.20% en hund
CAT,8992,3508,0,CAT,det är 71.94% en kat och 28.06% en hund
CAT,1413,11087,0,DOG,det är 11.30% en kat och 88.70% en hund
CAT,6218,6282,0,DOG,det är 49.74% en kat och 50.26% en hund
CAT,1050,11450,0,DOG,det är 8.40% en kat och 91.60% en hund
CAT,10245,2255,0,CAT,det är 81.96% en kat och 18.04% en hund
CAT,551,11949,0,DOG,det är 4.41% en kat och 95.59% en hund
CAT,2907,9593,0,DOG,det är 23.26% en kat och 76.74% en hund
CAT,10029,2471,0,CAT,det är 80.23% en kat och 19.77% en hund
CAT,4781,7719,0,DOG,det är 38.25% en kat och 61.75% en hund
CAT,7108,5392,0,CAT,det är 56.86% en kat och 43.14% en hund
CAT,5321,7179,0,DOG,det är 42.57% en kat och 57.43% en hund
CAT,5769,6731,0,DOG,det är 46.15% en kat och 53.85% en hund
CAT,256,12244,0,DOG,det är 2.05% en kat och 97.95% en hund
CAT,10852,1648,0,CAT,det är 86.82% en kat och 13.18% en hund
CAT,4967,7533,0,DOG,det är 39.74% en kat och 60.26% en hund
CAT,5834,6666,0,DOG,det är 46.67% en kat och 53.33% en hund
CAT,3745,8755,0,DOG,det är 29.96% en kat och 70.04% en hund
CAT,8264,4236,0,CAT,det är 66.11% en kat och 33.89% en hund
CAT,7320,5180,0,CAT,det är 58.56% en kat och 41.44% en hund
CAT,9009,3491,0,CAT,det är 72.07% en kat och 27.93% en hund
CAT,2076,10424,0,DOG,det är 16.61% en kat och 83.39% en hund
CAT,12053,447,0,CAT,det är 96.42% en kat och 3.58% en hund
CAT,12082,418,0,CAT,det är 96.66% en kat och 3.34% en hund
CAT,5642,6858,0,DOG,det är 45.14% en kat och 54.86% en hund
CAT,3303,9197,0,DOG,det är 26.42% en kat och 73.58% en hund
CAT,9888,2612,0,CAT,det är 79.10% en kat och 20.90% en hund
CAT,8465,4035,0,CAT,det är 67.72% en kat och 32.28% en hund
CAT,4394,8106,0,DOG,det är 35.15% en kat och 64.85% en hund
CAT,8722,3778,0,CAT,det är 69.78% en kat och 30.22% en hund
CAT,6677,5823,0,CAT,det är 53.42% en kat och 46.58% en hund
CAT,7686,4814,0,CAT,det är 61.49% en kat och 38.51% en hund
CAT,11565,935,0,CAT,det är 92.52% en kat och 7.48% en hund
CAT,10850,1650,0,CAT,det är 86.80% en kat och 13.20% en hund
CAT,325,12175,0,DOG,det är 2.60% en kat och 97.40% en hund
CAT,3240,9260,0,DOG,det är 25.92% en kat och 74.08% en hund
CAT,2845,9655,0,DOG,det är 22.76% en kat och 77.24% en hund
CAT,7900,4600,0,CAT,det är 63.20% en kat och 36.80% en hund
CAT,1902,10598,0,DOG,det är 15.22% en kat och 84.78% en hund
CAT,140,12360,0,DOG,det är 1.12% en kat och 98.88% en hund
CAT,5539,6961,0,DOG,det är 44.31% en kat och 55.69% en hund
CAT,11440,1060,0,CAT,det är 91.52% en kat och 8.48% en hund
CAT,1454,11046,0,DOG,det är 11.63% en kat och 88.37% en hund
CAT,3101,9399,0,DOG,det är 24.81% en kat och 75.19% en hund
CAT,10088,2412,0,CAT,det är 80.70% en kat och 19.30% en hund
CAT,2233,10267,0,DOG,det är 17.86% en kat och 82.14% en hund
CAT,2978,9522,0,DOG,det är 23.82% en kat och 76.18% en hund
CAT,7374,5126,0,CAT,det är 58.99% en kat och 41.01% en hund
CAT,1826,10674,0,DOG,det är 14.61% en kat och 85.39% en hund
CAT,9041,3459,0,CAT,det är 72.33% en kat och 27.67% en hund
CAT,479,12021,0,DOG,det är 3.83% en kat och 96.17% en hund
CAT,10150,2350,0,CAT,det är 81.20% en kat och 18.80% en hund
CAT,1803,10697,0,DOG,det är 14.42% en kat och 85.58% en hund
CAT,2981,9519,0,DOG,det är 23.85% en kat och 76.15% en hund
CAT,5973,6527,0,DOG,det är 47.78% en kat och 52.22% en hund
CAT,5587,6913,0,DOG,det är 44.70% en kat och 55.30% en hund
CAT,5023,7477,0,DOG,det är 40.18% en kat och 59.82% en hund
CAT,9353,3147,0,CAT,det är 74.82% en kat och 25.18% en hund
CAT,11233,1267,0,CAT,det är 89.86% en kat och 10.14% en hund
CAT,10501,1999,0,CAT,det är 84.01% en kat och 15.99% en hund
CAT,5829,6671,0,DOG,det är 46.63% en kat och 53.37% en hund
CAT,4250,8250,0,DOG,det är 34.00% en kat och 66.00% en hund
CAT,10665,1835,0,CAT,det är 85.32% en kat och 14.68% en hund
CAT,3233,9267,0,DOG,det är 25.86% en kat och 74.14% en hund
CAT,5963,6537,0,DOG,det är 47.70% en kat och 52.30% en hund
CAT,2643,9857,0,DOG,det är 21.14% en kat och 78.86% en hund
CAT,247,12253,0,DOG,det är 1.98% en kat och 98.02% en hund
CAT,9611,2889,0,CAT,det är 76.89% en kat och 23.11% en hund
CAT,4196,8304,0,DOG,det är 33.57% en kat och 66.43% en hund
CAT,4887,7613,0,DOG,det är 39.10% en kat och 60.90% en hund
CAT,12448,52,0,CAT,det är 99.58% en kat och 0.42% en hund
CAT,3643,8857,0,DOG,det är 29.14% en kat och 70.86% en hund
CAT,7847,4653,0,CAT,det är 62.78% en kat och 37.22% en hund
CAT,10858,1642,0,CAT,det är 86.86% en kat och 13.14% en hund
CAT,9480,3020,0,CAT,det är 75.84% en kat och 24.16% en hund
CAT,9834,2666,0,CAT,det är 78.67% en kat och 21.33% en hund
CAT,2620,9880,0,DOG,det är 20.96% en kat och 79.04% en hund
CAT,10530,1970,0,CAT,det är 84.24% en kat och 15.76% en hund
CAT,10160,2340,0,CAT,det är 81.28% en kat och 18.72% en hund
CAT,9532,2968,0,CAT,det är 76.26% en kat och 23.74% en hund
CAT,4866,7634,0,DOG,det är 38.93% en kat och 61.07% en hund
CAT,2207,10293,0,DOG,det är 17.66% en kat och 82.34% en hund
CAT,970,11530,0,DOG,det är 7.76% en kat och 92.24% en hund
CAT,583,11917,0,DOG,det är 4.66% en kat och 95.34% en hund
CAT,6887,5613,0,CAT,det är 55.10% en kat och 44.90% en hund
CAT,6598,5902,0,CAT,det är 52.78% en kat och 47.22% en hund
CAT,7932,4568,0,CAT,det är 63.46% en kat och 36.54% en hund
CAT,3325,9175,0,DOG,det är 26.60% en kat och 73.40% en hund
CAT,253,12247,0,DOG,det är 2.02% en kat och 97.98% en hund
CAT,10919,1581,0,CAT,det är 87.35% en kat och 12.65% en hund
CAT,5601,6899,0,DOG,det är 44.81% en kat och 55.19% en hund
CAT,2284,10216,0,DOG,det är 18.27% en kat och 81.73% en hund
CAT,2116,10384,0,DOG,det är 16.93% en kat och 83.07% en hund
CAT,11292,1208,0,CAT,det är 90.34% en kat och 9.66% en hund
CAT,7353,5147,0,CAT,det är 58.82% en kat och 41.18% en hund
CAT,3216,9284,0,DOG,det är 25.73% en kat och 74.27% en hund
CAT,3133,9367,0,DOG,det är 25.06% en kat och 74.94% en hund
CAT,463,12037,0,DOG,det är 3.70% en kat och 96.30% en hund
CAT,659,11841,0,DOG,det är 5.27% en kat och 94.73% en hund
CAT,917,11583,0,DOG,det är 7.34% en kat och 92.66% en hund
CAT,7361,5139,0,CAT,det är 58.89% en kat och 41.11% en hund
CAT,6621,5879,0,CAT,det är 52.97% en kat och 47.03% en hund
CAT,1888,10612,0,DOG,det är 15.10% en kat och 84.90% en hund
CAT,7963,4537,0,CAT,det är 63.70% en kat och 36.30% en hund
CAT,4925,7575,0,DOG,det är 39.40% en kat och 60.60% en hund
CAT,7405,5095,0,CAT,det är 59.24% en kat och 40.76% en hund
CAT,10498,2002,0,CAT,det är 83.98% en kat och 16.02% en hund
CAT,8376,4124,0,CAT,det är 67.01% en kat och 32.99% en hund
CAT,8732,3768,0,CAT,det är 69.86% en kat och 30.14% en hund
CAT,6910,5590,0,CAT,det är 55.28% en kat och 44.72% en hund
CAT,244,12256,0,DOG,det är 1.95% en kat och 98.05% en hund
CAT,1873,10627,0,DOG,det är 14.98% en kat och 85.02% en hund
CAT,5860,6640,0,DOG,det är 46.88% en kat och 53.12% en hund
CAT,2050,10450,0,DOG,det är 16.40% en kat och 83.60% en hund
CAT,2326,10174,0,DOG,det är 18.61% en kat och 81.39% en hund
CAT,8101,4399,0,CAT,det är 64.81% en kat och 35.19% en hund
CAT,4852,7648,0,DOG,det är 38.82% en kat och 61.18% en hund
CAT,4540,7960,0,DOG,det är 36.32% en kat och 63.68% en hund
CAT,3926,8574,0,DOG,det är 31.41% en kat och 68.59% en hund
CAT,5280,7220,0,DOG,det är 42.24% en kat och 57.76% en hund
CAT,4626,7874,0,DOG,det är 37.01% en kat och 62.99% en hund
CAT,4860,7640,0,DOG,det är 38.88% en kat och 61.12% en hund
CAT,3525,8975,0,DOG,det är 28.20% en kat och 71.80% en hund
CAT,866,11634,0,DOG,det är 6.93% en kat och 93.07% en hund
CAT,12291,209,0,CAT,det är 98.33% en kat och 1.67% en hund
CAT,7940,4560,0,CAT,det är 63.52% en kat och 36.48% en hund
CAT,1244,11256,0,DOG,det är 9.95% en kat och 90.05% en hund
CAT,4443,8057,0,DOG,det är 35.54% en kat och 64.46% en hund
CAT,11511,989,0,CAT,det är 92.09% en kat och 7.91% en hund
CAT,8488,4012,0,CAT,det är 67.90% en kat och 32.10% en hund
CAT,569,11931,0,DOG,det är 4.55% en kat och 95.45% en hund
CAT,7277,5223,0,CAT,det är 58.22% en kat och 41.78% en hund
CAT,5340,7160,0,DOG,det är 42.72% en kat och 57.28% en hund
CAT,6207,6293,0,DOG,det är 49.66% en kat och 50.34% en hund
CAT,9980,2520,0,CAT,det är 79.84% en kat och 20.16% en hund
CAT,11338,1162,0,CAT,det är 90.70% en kat och 9.30% en hund
CAT,1872,10628,0,DOG,det är 14.98% en kat och 85.02% en hund
CAT,6707,5793,0,CAT,det är 53.66% en kat och 46.34% en hund
CAT,11096,1404,0,CAT,det är 88.77% en kat och 11.23% en hund
CAT,8705,3795,0,CAT,det är 69.64% en kat och 30.36% en hund
CAT,10636,1864,0,CAT,det är 85.09% en kat och 14.91% en hund
CAT,7548,4952,0,CAT,det är 60.38% en kat och 39.62% en hund
CAT,7708,4792,0,CAT,det är 61.66% en kat och 38.34% en hund
CAT,7055,5445,0,CAT,det är 56.44% en kat och 43.56% en hund
CAT,676,11824,0,DOG,det är 5.41% en kat och 94.59% en hund
CAT,7852,4648,0,CAT,det är 62.82% en kat och 37.18% en hund
CAT,6121,6379,0,DOG,det är 48.97% en kat och 51.03% en hund
CAT,5931,6569,0,DOG,det är 47.45% en kat och 52.55% en hund
CAT,9389,3111,0,CAT,det är 75.11% en kat och 24.89% en hund
CAT,4209,8291,0,DOG,det är 33.67% en kat och 66.33% en hund
CAT,348,12152,0,DOG,det är 2.78% en kat och 97.22% en hund
CAT,4880,7620,0,DOG,det är 39.04% en kat och 60.96% en hund
CAT,4243,8257,0,DOG,det är 33.94% en kat och 66.06% en hund
CAT,11031,1469,0,CAT,det är 88.25% en kat och 11.75% en hund
CAT,3545,8955,0,DOG,det är 28.36% en kat och 71.64% en hund
CAT,11109,1391,0,CAT,det är 88.87% en kat och 11.13% en hund
CAT,8830,3670,0,CAT,det är 70.64% en kat och 29.36% en hund
CAT,2648,9852,0,DOG,det är 21.18% en kat och 78.82% en hund
CAT,3899,8601,0,DOG,det är 31.19% en kat och 68.81% en hund
CAT,4360,8140,0,DOG,det är 34.88% en kat och 65.12% en hund
CAT,9708,2792,0,CAT,det är 77.66% en kat och 22.34% en hund
CAT,1572,10928,0,DOG,det är 12.58% en kat och 87.42% en hund
CAT,4819,7681,0,DOG,det är 38.55% en kat och 61.45% en hund
CAT,10497,2003,0,CAT,det är 83.98% en kat och 16.02% en hund
CAT,10947,1553,0,CAT,det är 87.58% en kat och 12.42% en hund
CAT,11556,944,0,CAT,det är 92.45% en kat och 7.55% en hund
CAT,10937,1563,0,CAT,det är 87.50% en kat och 12.50% en hund
CAT,7445,5055,0,CAT,det är 59.56% en kat och 40.44% en hund
CAT,5065,7435,0,DOG,det är 40.52% en kat och 59.48% en hund
CAT,733,11767,0,DOG,det är 5.86% en kat och 94.14% en hund
CAT,7988,4512,0,CAT,det är 63.90% en kat och 36.10% en hund
CAT,7774,4726,0,CAT,det är 62.19% en kat och 37.81% en hund
CAT,9107,3393,0,CAT,det är 72.86% en kat och 27.14% en hund
CAT,4765,7735,0,DOG,det är 38.12% en kat och 61.88% en hund
CAT,7820,4680,0,CAT,det är 62.56% en kat och 37.44% en hund
CAT,2837,9663,0,DOG,det är 22.70% en kat och 77.30% en hund
CAT,11801,699,0,CAT,det är 94.41% en kat och 5.59% en hund
CAT,10455,2045,0,CAT,det är 83.64% en kat och 16.36% en hund
CAT,8357,4143,0,CAT,det är 66.86% en kat och 33.14% en hund
CAT,9453,3047,0,CAT,det är 75.62% en kat och 24.38% en hund
CAT,708,11792,0,DOG,det är 5.66% en kat och 94.34% en hund
CAT,3131,9369,0,DOG,det är 25.05% en kat och 74.95% en hund
CAT,11316,1184,0,CAT,det är 90.53% en kat och 9.47% en hund
CAT,3772,8728,0,DOG,det är 30.18% en kat och 69.82% en hund
CAT,10403,2097,0,CAT,det är 83.22% en kat och 16.78% en hund
CAT,1068,11432,0,DOG,det är 8.54% en kat och 91.46% en hund
CAT,5385,7115,0,DOG,det är 43.08% en kat och 56.92% en hund
CAT,8908,3592,0,CAT,det är 71.26% en kat och 28.74% en hund
CAT,2023,10477,0,DOG,det är 16.18% en kat och 83.82% en hund
CAT,4116,8384,0,DOG,det är 32.93% en kat och 67.07% en hund
CAT,12112,388,0,CAT,det är 96.90% en kat och 3.10% en hund
CAT,220,12280,0,DOG,det är 1.76% en kat och 98.24% en hund
CAT,2281,10219,0,DOG,det är 18.25% en kat och 81.75% en hund
CAT,10776,1724,0,CAT,det är 86.21% en kat och 13.79% en hund
CAT,5401,7099,0,DOG,det är 43.21% en kat och 56.79% en hund
CAT,9060,3440,0,CAT,det är 72.48% en kat och 27.52% en hund
CAT,10606,1894,0,CAT,det är 84.85% en kat och 15.15% en hund
CAT,6910,5590,0,CAT,det är 55.28% en kat och 44.72% en hund
CAT,11683,817,0,CAT,det är 93.46% en kat och 6.54% en hund
CAT,2792,9708,0,DOG,det är 22.34% en kat och 77.66% en hund
CAT,2133,10367,0,DOG,det är 17.06% en kat och 82.94% en hund
CAT,4649,7851,0,DOG,det är 37.19% en kat och 62.81% en hund
CAT,7444,5056,0,CAT,det är 59.55% en kat och 40.45% en hund
CAT,369,12131,0,DOG,det är 2.95% en kat och 97.05% en hund
CAT,5328,7172,0,DOG,det är 42.62% en kat och 57.38% en hund
CAT,5868,6632,0,DOG,det är 46.94% en kat och 53.06% en hund
CAT,401,12099,0,DOG,det är 3.21% en kat och 96.79% en hund
